Date,Open,High,Low,Last,Volume,Turnover
2015-06-03,64.5,64.5,63.56,63.65,1208623.0,77227313.49
2015-06-02,65.13,65.13,63.78,64.4,960645.0,61857830.89
2015-06-01,64.59,65.29,64.14,64.92,675348.0,43779505.63
2015-05-29,66.46,66.54,64.38,64.41,1232009.0,80160748.21
2015-05-28,67.07,67.13,66.28,66.73,527711.0,35215864.92
2015-05-27,66.45,67.41,66.13,67.21,714260.0,47813118.39
2015-05-26,66.17,66.86,65.91,66.03,737909.0,48968331.79
2015-05-25,66.25,66.25,65.8,65.96,126011.0,8316356.99
2015-05-22,65.97,66.28,65.51,66.05,530747.0,35037477.25
2015-05-21,65.51,66.0,65.03,65.94,575413.0,37771048.65
2015-05-20,65.47,65.91,65.04,65.59,839588.0,55047718.41
2015-05-19,64.23,65.53,64.17,65.12,1094326.0,71235962.52
2015-05-18,63.99,64.29,62.94,64.15,667875.0,42609236.99
2015-05-15,64.68,65.0,63.54,63.72,790980.0,50709502.87
2015-05-14,63.64,64.39,62.92,64.25,894956.0,57017844.36
2015-05-13,65.44,65.95,63.57,63.77,1002480.0,64882237.71
2015-05-12,66.33,66.41,64.6,65.0,944631.0,61542585.54
2015-05-11,66.73,67.17,66.03,66.55,652285.0,43460188.17
2015-05-08,65.7,67.59,65.47,67.25,898799.0,60002551.61
2015-05-07,63.87,65.22,62.56,65.09,1183680.0,76116007.99
2015-05-06,63.98,64.72,63.55,63.91,1001188.0,64194518.84
2015-05-05,65.12,66.21,63.94,63.98,856095.0,55577889.22
2015-05-04,65.73,65.75,64.7,65.15,711855.0,46370967.02
2015-04-30,65.11,65.97,64.09,65.25,1257522.0,81987152.49
2015-04-29,68.0,68.48,65.22,65.23,1053162.0,70039967.63
2015-04-28,68.39,68.41,67.4,68.03,1044810.0,71021690.66
2015-04-27,68.29,68.75,67.24,68.28,973847.0,66322116.4
2015-04-24,69.11,69.5,67.79,68.83,828946.0,56684724.65
2015-04-23,70.04,70.33,68.79,69.11,883655.0,61181125.91
2015-04-22,70.56,70.72,68.57,70.0,946120.0,65848152.58
2015-04-21,67.89,69.29,67.84,68.98,995542.0,68638878.62
2015-04-20,67.3,68.06,67.24,67.56,492890.0,33289350.56
2015-04-17,67.91,68.39,66.96,67.21,968481.0,65329760.82
2015-04-16,68.02,68.64,67.74,67.89,562075.0,38228663.24
2015-04-15,67.91,68.62,67.88,68.24,600852.0,41039539.58
2015-04-14,67.73,68.02,67.3,67.64,1090743.0,73728873.5
2015-04-13,68.29,68.56,67.59,68.27,523775.0,35715376.2
2015-04-10,67.0,68.15,66.8,68.15,784324.0,53175118.88
2015-04-09,66.29,66.91,66.22,66.88,591563.0,39478926.92
2015-04-08,66.5,66.65,65.97,66.22,651564.0,43170153.4
2015-04-07,65.89,66.74,65.0,66.21,983435.0,65008769.84
2015-04-02,65.59,66.06,65.46,65.95,575328.0,37836048.2
2015-04-01,64.93,66.33,64.87,65.65,1131819.0,74124932.19
2015-03-31,64.69,65.62,64.67,65.0,1462508.0,95195269.74
2015-03-30,64.38,65.26,64.34,64.96,537342.0,34860507.2
2015-03-27,64.45,65.13,64.06,64.15,875746.0,56445726.84
2015-03-26,64.2,64.66,62.77,64.26,1263728.0,80350226.8
2015-03-24,65.0,66.11,64.58,65.39,1365264.0,89038133.92
2015-03-23,65.51,65.98,65.02,65.14,1029602.0,67334999.95
2015-03-20,65.59,66.0,64.99,65.54,1737528.0,113969802.79
2015-03-19,65.31,66.24,65.06,66.18,811150.0,53381001.07
2015-03-18,67.08,67.82,65.94,66.2,925800.0,61573144.6
2015-03-17,68.05,68.47,65.89,66.6,1103534.0,73765891.71
2015-03-16,66.86,68.17,66.71,68.05,861980.0,58462547.87
2015-03-13,67.07,67.18,66.27,66.57,922139.0,61422507.01
2015-03-12,68.0,68.15,66.72,66.8,1153129.0,77590740.4
2015-03-11,66.24,68.08,66.07,67.75,1064442.0,71865345.31
2015-03-10,66.2,66.9,65.9,66.08,766733.0,50833044.16
2015-03-09,65.65,65.99,64.94,65.84,929492.0,61068975.41
2015-03-06,65.56,66.68,65.31,65.63,1817271.0,119534427.42
2015-03-05,63.96,65.75,63.77,65.67,1168293.0,76254813.9
2015-03-04,63.03,63.84,63.02,63.77,938107.0,59695571.25
2015-03-03,62.75,63.66,62.58,63.0,2153008.0,135653755.88
2015-03-02,63.29,63.93,63.2,63.76,809736.0,51499601.66
2015-02-27,62.6,62.98,62.52,62.9,1018730.0,64057960.19
2015-02-26,63.1,63.29,62.52,62.52,1011915.0,63527893.13
2015-02-25,61.5,63.5,61.2,63.03,1466332.0,92113191.19
2015-02-24,61.7,61.81,60.37,60.92,783472.0,47744668.68
2015-02-23,61.95,62.12,61.66,61.69,663204.0,41035998.63
2015-02-20,61.1,61.73,61.02,61.63,893023.0,54983872.93
2015-02-19,61.04,61.24,60.65,61.2,990611.0,60483796.96
2015-02-18,60.6,61.27,60.25,61.2,659811.0,40261095.96
2015-02-17,60.5,61.16,60.21,60.51,630909.0,38240495.39
2015-02-16,60.46,61.06,60.46,60.81,482545.0,29334535.71
2015-02-13,60.7,61.07,60.24,60.46,607241.0,36776155.34
2015-02-12,60.14,60.95,60.11,60.77,512118.0,31105108.62
2015-02-11,60.23,60.77,59.99,60.3,697651.0,42025374.99
2015-02-10,59.45,60.75,59.45,60.53,718663.0,43406933.47
2015-02-09,60.24,60.34,58.9,59.18,729032.0,43239119.63
2015-02-06,60.4,60.53,60.06,60.36,463332.0,27952312.83
2015-02-05,59.54,60.65,59.51,60.57,840453.0,50547776.51
2015-02-04,58.97,59.91,58.83,59.91,678542.0,40426816.32
2015-02-03,58.95,59.68,58.79,59.08,722392.0,42781280.6
2015-02-02,59.45,59.83,58.62,58.93,627631.0,37070687.71
2015-01-30,59.95,60.0,59.02,59.19,950010.0,56513095.94
2015-01-29,59.02,59.78,59.0,59.74,624526.0,37198700.78
2015-01-28,59.51,59.72,58.88,59.29,677781.0,40107346.61
2015-01-27,59.47,59.95,58.9,59.09,969824.0,57492442.84
2015-01-26,59.04,59.71,59.0,59.27,825594.0,48938854.6
2015-01-23,56.99,59.71,56.69,59.44,2218557.0,130030206.48
2015-01-22,55.5,56.97,55.3,56.69,1682148.0,94170576.31
2015-01-21,55.74,55.85,55.03,55.48,1218883.0,67560341.45
2015-01-20,56.05,56.41,55.67,55.74,893356.0,50058912.61
2015-01-19,55.53,56.33,55.33,56.17,1146351.0,64134241.52
2015-01-16,54.51,55.43,54.51,55.2,1348727.0,74196198.27
2015-01-15,54.21,54.92,53.51,54.85,1141198.0,62256191.19
2015-01-14,53.71,54.54,53.67,53.95,715742.0,38650651.61
2015-01-13,53.87,54.47,53.67,54.21,961940.0,52125350.94
2015-01-12,54.32,54.92,53.92,54.01,971758.0,52683554.48
2015-01-09,53.58,54.6,53.57,53.97,1248616.0,67514600.97
2015-01-08,52.89,53.92,52.31,53.72,1361972.0,72660077.32
2015-01-07,51.54,52.29,50.87,52.16,739959.0,38330111.1
2015-01-06,51.0,51.72,50.62,51.3,769752.0,39459274.65
2015-01-05,50.7,52.17,50.7,50.95,743160.0,38179662.9
2015-01-02,51.64,51.64,50.69,51.05,371455.0,18993511.25
2014-12-31,50.4,51.25,50.4,51.25,230297.0,11759319.32
2014-12-30,50.87,51.02,50.42,50.42,288978.0,14626671.6
2014-12-29,50.91,51.0,50.49,50.97,433884.0,22051327.81
2014-12-24,50.82,50.93,50.77,50.91,98327.0,5002375.78
2014-12-23,50.37,50.81,50.25,50.81,382042.0,19352600.04
2014-12-22,50.0,50.49,49.845,50.32,544886.0,27362620.98
2014-12-19,49.64,50.12,49.435,49.975,1274340.0,63486090.415
2014-12-18,49.625,49.85,49.08,49.685,1298927.0,64367517.135
2014-12-16,48.865,49.045,47.75,49.025,1796102.0,87294317.445
2014-12-15,49.23,49.32,48.825,48.835,1139089.0,55840727.205
2014-12-12,50.26,50.26,49.06,49.095,1150946.0,56743857.43
2014-12-11,51.35,51.6,50.52,50.52,725999.0,36966538.72
2014-12-10,52.22,52.77,51.35,51.35,865398.0,44857439.83
2014-12-09,52.68,52.93,52.01,52.09,472419.0,24741735.14
2014-12-08,53.32,53.71,53.23,53.23,566672.0,30258147.32
2014-12-05,53.19,53.62,53.15,53.54,560812.0,29964050.25
2014-12-04,52.7,53.12,52.45,52.84,835457.0,44104932.93
2014-12-03,52.3,52.79,52.3,52.68,518646.0,27301972.24
2014-12-02,52.49,52.59,52.19,52.42,456581.0,23936662.59
2014-12-01,51.9,52.43,51.85,52.34,508929.0,26586381.36
2014-11-28,51.93,52.1,51.73,52.03,489037.0,25411587.18
2014-11-27,51.95,52.31,51.83,51.91,511384.0,26594310.36
2014-11-26,52.56,52.56,51.95,51.96,528820.0,27545813.85
2014-11-25,51.71,52.59,51.71,52.56,717091.0,37578533.55
2014-11-24,51.7,51.98,51.4,51.68,621552.0,32157471.21
2014-11-21,51.04,51.9,51.0,51.71,806562.0,41661572.21
2014-11-20,51.0,51.44,50.58,50.91,709306.0,36098960.73
2014-11-19,51.73,51.8,51.05,51.15,766276.0,39402088.51
2014-11-18,51.79,52.05,51.57,51.9,637950.0,33106659.9
2014-11-17,51.45,52.14,51.39,51.91,518649.0,26882192.3
2014-11-14,51.67,52.1,51.56,52.0,866855.0,44979199.39
2014-11-13,51.51,51.8,51.14,51.57,483199.0,24891312.61
2014-11-12,51.85,51.93,51.36,51.38,792218.0,40844932.83
2014-11-11,51.48,51.98,51.4,51.93,431855.0,22374205.95
2014-11-10,51.0,51.49,50.8,51.48,560145.0,28735596.55
2014-11-07,51.3,51.46,50.91,51.07,568727.0,29104302.09
2014-11-06,50.1,51.39,50.1,51.31,1047080.0,53361588.85
2014-11-05,50.13,50.59,50.04,50.4,709099.0,35711124.49
2014-11-04,50.26,50.49,49.62,49.735,782766.0,39198276.39
2014-10-20,45.48,45.56,44.9,45.06,814478.0,36782843.575
2014-10-17,44.44,45.585,43.905,45.5,1613550.0,72336564.94
2014-10-16,45.56,45.675,43.655,44.545,1990605.0,88781161.665
2014-10-15,46.795,47.135,45.425,45.475,1292766.0,59707605.07
2014-10-14,46.735,47.065,46.12,46.92,826616.0,38708053.83
2014-10-13,46.83,47.6,46.625,47.115,933299.0,43992111.43
2014-10-10,47.25,47.695,46.48,47.36,1158556.0,54714753.09
2014-10-09,48.65,48.88,47.44,47.66,861818.0,41379876.245
2014-10-08,48.335,48.44,47.89,48.09,667910.0,32131829.82
2014-10-07,49.775,49.775,48.44,48.505,927354.0,45205880.52
2014-10-06,50.14,50.14,49.74,49.76,589393.0,29420272.425
2014-10-03,49.47,50.3,49.365,49.98,588361.0,29381269.72
2014-10-02,50.5,50.54,49.34,49.34,824506.0,41108021.78
2014-10-01,51.3,51.7,50.68,50.76,786907.0,40226021.38
2014-09-30,50.41,51.65,50.17,51.38,988005.0,50589958.3
2014-09-29,50.49,50.66,49.91,50.25,528010.0,26517659.27
2014-09-26,49.66,50.66,49.165,50.52,773094.0,38788930.62
2014-09-25,49.83,50.64,49.68,49.72,740028.0,37004755.21
2014-09-24,50.07,50.07,49.37,49.955,841166.0,41875766.21
2014-09-23,50.71,50.92,50.0,50.0,974167.0,48900016.35
2014-09-22,50.85,50.98,50.54,50.65,708579.0,35956033.89
2014-09-19,51.7,51.75,50.78,50.87,1865627.0,95146289.33
2014-09-18,51.03,51.74,51.0,51.46,1044051.0,53780040.0
2014-09-17,51.15,51.19,50.74,51.04,623260.0,31796399.62
2014-09-16,51.69,51.7,50.77,50.92,801356.0,40849665.89
2014-09-15,51.45,51.94,51.31,51.8,623820.0,32267507.99
2014-09-12,51.15,51.5,50.81,51.5,542578.0,27830241.16
2014-09-11,51.32,51.54,50.77,51.11,404688.0,20669833.71
2014-09-10,51.12,51.36,50.68,51.22,524041.0,26787089.67
2014-09-09,51.26,51.62,51.12,51.17,686748.0,35206360.84
2014-09-08,51.65,51.71,51.13,51.2,674700.0,34624007.11
2014-09-05,50.9,51.95,50.79,51.7,1519146.0,78386211.16
2014-09-04,49.8,50.87,49.765,50.85,792364.0,39986451.57
2014-09-03,49.835,50.12,49.8,49.98,725379.0,36258041.21
2014-09-02,49.875,50.06,49.81,49.82,692456.0,34570740.85
2014-09-01,50.01,50.55,49.75,49.875,557783.0,27879464.84
2014-08-29,49.515,49.885,49.3,49.885,651744.0,32363704.49
2014-08-28,49.4,49.77,49.225,49.5,640489.0,31710859.56
2014-08-27,49.27,49.625,48.955,49.455,456329.0,22510941.405
2014-08-26,49.185,49.5,48.735,49.295,1151885.0,56570241.31
2014-08-25,47.84,49.3,47.825,49.185,674878.0,32900218.88
2014-08-22,47.43,48.0,47.295,47.58,585508.0,27924912.06
2014-08-21,46.995,47.45,46.81,47.43,380003.0,17971547.71
2014-08-20,47.325,47.335,46.82,46.995,601854.0,28304150.17
2014-08-19,47.32,47.58,47.135,47.325,480854.0,22748717.745
2014-08-18,46.7,47.325,46.7,47.26,518892.0,24455221.405
2014-08-15,46.8,47.145,46.245,46.32,659982.0,30747797.44
2014-08-14,46.15,46.88,45.895,46.765,757041.0,35205697.75
2014-08-13,45.48,46.225,45.39,46.15,880425.0,40381521.21
2014-08-12,45.44,45.615,45.185,45.39,617416.0,28041959.145
2014-08-11,44.335,45.55,44.295,45.495,848969.0,38314269.945
2014-08-08,43.81,44.225,43.515,44.22,898939.0,39520425.6
2014-08-07,44.52,44.52,44.095,44.17,718643.0,31787504.86
2014-08-06,44.345,44.575,44.13,44.505,802725.0,35596478.54
2014-08-05,44.295,44.64,43.885,44.585,889158.0,39383152.78
2014-08-04,44.1,44.49,43.85,44.095,1094935.0,48305496.065
2014-08-01,43.96,44.125,43.24,43.92,1608218.0,70343637.76
2014-07-31,45.49,46.275,43.78,43.895,1590906.0,71082770.9
2014-07-30,45.04,45.37,44.835,44.89,740022.0,33273319.39
2014-07-29,45.415,45.63,44.985,44.995,551665.0,24935508.41
2014-07-28,45.755,45.81,45.205,45.3,635087.0,28849715.875
2014-07-25,46.16,46.175,44.94,45.645,1037633.0,47392663.1
2014-07-24,46.07,46.5,45.725,46.26,490684.0,22683776.84
2014-07-23,45.69,46.405,45.63,46.015,623645.0,28728370.155
2014-07-22,46.06,46.16,45.755,45.795,753144.0,34552330.295
2014-07-21,46.0,46.22,45.955,45.99,464675.0,21399187.375
2014-07-18,45.78,46.15,45.76,46.055,737803.0,33948121.26
2014-07-17,46.3,46.39,45.825,46.125,811813.0,37441176.58
2014-07-16,46.39,46.69,46.045,46.425,1023401.0,47473418.695
2014-07-15,46.775,46.99,46.445,46.445,646616.0,30184155.865
2014-07-14,47.0,47.17,46.75,46.945,784664.0,36874837.09
2014-07-11,46.0,46.885,45.935,46.87,1007603.0,46981136.92
2014-07-10,45.315,46.12,44.99,46.0,1269164.0,57934788.965
2014-07-09,45.71,46.0,44.605,45.315,1987938.0,89773918.1
2014-07-08,46.72,46.825,46.11,46.175,917397.0,42466834.18
2014-07-07,47.38,47.39,46.5,46.54,837543.0,39068962.525
2014-07-04,47.33,47.73,47.27,47.5,381761.0,18152963.86
2014-07-03,47.005,47.33,46.915,47.33,870976.0,41081159.35
2014-07-02,47.735,47.85,46.805,46.91,1121059.0,52726170.585
2014-07-01,47.8,48.02,47.71,47.85,683694.0,32705994.14
2014-06-30,48.53,48.57,47.44,47.815,1006918.0,48168834.815
2014-06-27,47.56,48.71,47.26,48.505,1186986.0,57094023.69
2014-06-26,47.5,47.63,47.16,47.56,769278.0,36471931.355
2014-06-25,47.45,47.75,47.075,47.415,1330062.0,63166699.688
2014-06-24,48.3,48.56,47.205,47.6,1410463.0,67333489.079
2014-06-23,49.025,49.08,47.81,48.135,1244547.0,59893351.3
2014-06-20,49.22,49.425,49.1,49.135,1195517.0,58800707.355
2014-06-19,49.8,49.85,49.125,49.32,654491.0,32314353.37
2014-06-18,49.825,50.15,49.11,49.345,536666.0,26523741.955
2014-06-17,49.28,49.625,49.15,49.495,613819.0,30322399.235
2014-06-16,49.035,49.425,48.815,48.88,447022.0,21874361.84
2014-06-13,49.92,49.92,48.88,49.12,656189.0,32326073.135
2014-06-12,49.6,50.04,49.525,49.88,466124.0,23251545.49
2014-06-11,50.2,50.29,49.555,49.79,878890.0,43818203.87
2014-06-10,50.62,50.79,50.51,50.68,689595.0,34929641.38
2014-06-09,51.26,51.29,50.53,50.63,453781.0,23019042.45
2014-06-06,50.48,51.29,50.37,51.26,681293.0,34749188.2
2014-06-05,49.725,50.62,49.6,50.58,725657.0,36496023.97
2014-06-04,49.75,49.88,49.14,49.635,622631.0,30802444.965
2014-06-03,50.0,50.1,49.445,49.765,536315.0,26672570.04
2014-06-02,49.99,50.28,49.84,50.0,489897.0,24525859.37
2014-05-30,49.415,49.86,49.09,49.785,929686.0,46117987.81
2014-05-29,48.99,49.52,48.97,49.505,436623.0,21537907.59
2014-05-28,49.39,49.78,49.335,49.67,602385.0,29900427.57
2014-05-26,48.36,48.77,48.35,48.73,473195.0,23011444.95
2014-05-23,47.585,48.34,47.585,48.19,634316.0,30481159.63
2014-05-22,47.69,47.785,47.0,47.445,742959.0,35191590.65
2014-05-21,47.235,47.835,47.065,47.72,731716.0,34848357.24
2014-05-20,47.49,47.58,47.235,47.315,834380.0,39558481.81
2014-05-19,46.835,47.61,46.8,47.46,719354.0,34048980.01
2014-05-16,47.95,48.02,46.84,47.155,779536.0,36776511.62
2014-05-14,48.7,48.79,48.51,48.7,594511.0,28957932.6
2014-05-13,48.11,48.83,48.11,48.64,1327655.0,64523580.22
2014-05-12,47.75,48.045,47.685,47.99,689453.0,33036441.015
2014-05-09,47.02,47.75,47.02,47.635,644873.0,30640827.75
2014-05-08,46.71,47.245,46.495,47.23,1465135.0,68668946.57
2014-05-07,47.245,47.37,46.6,47.01,1174779.0,55082136.11
2014-05-06,48.015,48.2,47.45,47.5,599568.0,28561861.13
2014-05-05,48.13,48.2,47.54,47.9,732108.0,35005119.435
2014-05-02,48.615,48.67,47.88,48.075,653595.0,31454833.35
2014-04-30,47.49,48.49,47.49,48.445,1111865.0,53607728.78
2014-04-29,47.9,48.035,46.84,47.49,1150532.0,54389254.3
2014-04-28,48.2,48.23,47.54,47.8,607280.0,29042688.12
2014-04-25,48.05,48.5,47.7,47.92,941628.0,45188601.94
2014-04-24,48.01,48.655,47.705,48.045,1056286.0,50837822.58
2014-04-23,49.11,49.29,47.9,47.96,1515738.0,73111200.5
2014-04-22,49.725,50.12,49.485,49.78,744087.0,37036761.51
2014-04-17,49.0,50.0,48.525,49.66,948878.0,46958720.87
2014-04-16,47.78,49.0,47.76,49.0,801365.0,38866098.6
2014-04-15,47.795,48.195,47.38,47.48,583035.0,27811118.55
2014-04-14,48.1,48.37,47.125,47.765,888570.0,42356338.65
2014-04-11,48.85,48.94,47.77,48.45,1085530.0,52377975.98
2014-04-10,48.9,49.415,48.82,49.21,952425.0,46837134.02
2014-04-09,48.565,49.055,48.515,48.815,646538.0,31580965.8
2014-04-08,50.16,50.31,48.305,48.34,1604683.0,78172761.58
2014-04-07,51.12,51.26,49.975,50.05,972131.0,48950993.86
2014-04-04,51.28,51.71,51.13,51.59,595291.0,30650521.98
2014-04-03,50.21,51.31,50.16,51.16,944098.0,48038013.54
2014-04-02,50.74,50.88,49.94,49.965,672159.0,33753383.81
2014-04-01,50.62,50.81,50.37,50.53,472895.0,23913557.17
2014-03-31,50.5,50.75,50.19,50.29,691342.0,34832561.77
2014-03-28,50.34,50.8,50.1,50.19,624944.0,31427850.15
2014-03-27,50.37,50.72,50.07,50.31,657902.0,33107338.12
2014-03-26,50.83,51.14,50.27,50.33,1071019.0,54204947.8
2014-03-25,50.19,51.07,50.06,50.73,908044.0,46024944.73
2014-03-24,50.44,50.68,50.05,50.2,849531.0,42727476.64
2014-03-21,50.1,50.83,50.02,50.37,1221835.0,61593192.46
2014-03-20,48.92,49.985,48.8,49.965,1171319.0,58060092.59
2014-03-19,48.56,49.45,48.33,49.085,1195397.0,58485315.655
2014-03-18,48.0,48.88,47.565,48.325,1235371.0,59605448.125
2014-03-17,46.9,48.1,46.83,47.955,979605.0,46830534.37
2014-03-14,46.81,47.245,46.75,46.835,1745381.0,81939790.33
2014-03-13,47.585,47.665,46.995,47.0,1454045.0,68631672.365
2014-03-12,48.085,48.13,46.965,47.38,1485512.0,70602423.365
2014-03-11,48.27,48.67,48.115,48.235,1123970.0,54341906.08
2014-03-10,49.1,49.16,47.77,48.205,1461038.0,70664936.52
2014-03-07,49.965,50.34,49.05,49.2,1038588.0,51410080.23
2014-03-06,50.09,50.26,49.665,49.74,1343329.0,66994456.575
2014-03-05,50.95,51.02,49.95,50.0,1191439.0,59943332.52
2014-02-28,50.11,51.04,50.09,51.01,1511398.0,76598843.53
2014-02-27,49.605,50.04,49.315,49.865,988788.0,49163875.8
2014-02-26,50.74,50.85,49.395,49.54,1462881.0,72901531.24
2014-02-25,51.01,51.2,50.51,50.7,929734.0,47188864.02
2014-02-24,52.0,52.12,50.72,50.93,1554939.0,79379870.21
2014-02-21,52.15,52.56,51.83,52.0,1321760.0,68741260.01
2014-02-20,52.37,52.92,51.25,52.43,1644644.0,85942221.62
2014-02-19,53.66,54.35,52.8,53.51,1226835.0,65429218.1
2014-02-18,54.42,54.47,53.65,53.81,803885.0,43381539.8
2014-02-17,54.39,54.59,54.12,54.27,394969.0,21450980.62
2014-02-14,53.7,54.43,53.57,54.41,753512.0,40814297.95
